upc,description,cost,normal_price,special_price,specialcost,pricemethod,groupprice,quantity,start_date,end_date,departmentId,sectionId,vendorId,pack,size,tax,fee,foodstamp,scale,active,wicable,validage,PLU,UnitOfMeasure,case_cost,QuantityOnHand,dept_name,section_name,vendor_name,tareweight,linkedUpc,expiration_date,cert_code,deleted,HideFromECommerce,discount,LowInventoryAlert,ReOrderQuantity,ProductCode,EPlumLabelFormatNo,EPlumDeptNo,ScaleByCount,ECommerceId,ECommercePackWeight,ECommercePrice,ECommerceSalePrice,ECommerceOnSale,ECommerceUnitDescription,ECommerceDescription,ECommerceSummary,CasScaleIngredients,CasScaleNutrition,CasScalePluType
5022496004732,Vatika Almond Hair oil 300 ml,5.4100,7.9900,,,,,,,,198,,4,,,,,False,False,True,0,,,,,4.0000,Personal Care,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,992,,,,,,,,,,
5022496010160,Dabur VatikaHC RichBlack,3.2500,5.2900,,,,,,,,198,,3,,,,,False,False,True,,,,,,1.0000,Personal Care,,Chetak Chicago LLC,,,,D104,False,False,1,3,,,,,False,993,,,,,,,,,,
5022496019811,Vatika Neem Soap 100g,1.0600,1.9900,,,,,,,,198,,3,,,,,False,False,True,,,,,,9.0000,Personal Care,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,994,,,,,,,,,,
5022496100854,Dabur Clove toothpaste,2.3100,2.9900,,,,,,,,198,,3,,,,,False,False,True,0,,,,,3.0000,Personal Care,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,995,,,,,,,,,,
5022496101325,Vatika Neem toothpaste 154g,2.5000,2.9900,,,,,,,,198,,3,,,,,False,False,True,,,,,,5.0000,Personal Care,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,996,,,,,,,,,,
5022496101349,Dabur Amla Hair Oil 7oz,3.1500,5.4900,,,,,,,,198,,3,,,,,False,False,True,0,,,,,1.0000,Personal Care,,Chetak Chicago LLC,,,,Q96,False,False,1,3,,,,,False,997,,,,,,,,,,
5022496121507,Dabur Vatika Hair Oil 5oz,2.6000,3.9900,,,,,,,,198,,3,,,,,False,False,True,0,,,,,0.0000,Personal Care,,Chetak Chicago LLC,,,,N56,False,False,1,3,,,,,False,998,,,,,,,,,,
5022496192606,Dabur Rose Syrup 710ml,4.3500,5.2900,4.9900,,0,,,2/12/2026 5:00:00 AM,2/28/2026 5:00:00 AM,183,,,,,,,False,False,True,,,,,,10.0000,Drinks,,,,,,,False,False,1,2,,,,,False,999,,,,,,,,,,
6001106209506,Dettol Original soap,1.3333,1.9900,,,,,,,,198,,11,6,,,,False,False,True,,,,,8.00,6.0000,Personal Care,,TN Foods INC,,,,,False,False,1,2,,,,,False,1811,,,,,,,,,,
6281175002509,Emesa Khudari dates 2lbs,7.0000,11.4900,,,,,,,,207,,7,12,,,,False,False,True,0,,,,84.00,11.0000,Nuts & Seeds,,Moghul Foods,,,,,False,False,1,4,,,,,False,1788,,,,,,,,,,
6287026250280,Orchid Ajwa dates 800g,14.0000,19.9900,,,,,,,,207,,7,,,,,False,False,True,0,,,,,3.0000,Nuts & Seeds,,Moghul Foods,,,,,False,False,1,1,,,,,False,1789,,,,,,,,,,
6291007902181,Brittania Sugarfree Digestive 7.05oz,1.7000,2.6500,,,,,,,,180,,3,,,,,False,False,False,0,,,,,8.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1000,,,,,,,,,,
6291007902198,Brittania Sugarfree Digestive 350g,3.0000,4.4900,,,,,,,,180,,3,,,,,False,False,False,0,,,,,1.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1001,,,,,,,,,,
6291007904345,Brittania Gobbles choco 250g,2.7000,3.9900,,,,,,,,180,,3,,,,,False,False,True,0,,,,,-6.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,1002,,,,,,,,,,
6291007904352,Brittania Gobbles Vanilla 250g,2.7000,3.9900,,,,,,,,180,,3,,,,,False,False,True,0,,,,,6.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,1003,,,,,,,,,,
6291007904659,Brittania Gobbles Fruit cake 250g,2.7000,3.9900,,,,,,,,180,,,,,,,False,False,True,0,,,,,8.0000,Biscuits and Cookies,,,,,,,False,False,1,2,,,,,False,1004,,,,,,,,,,
6291007905564,Brittania Nutri Choice,2.5000,3.6500,,,,,,,,180,,,,,,,False,False,False,0,,,,,12.0000,Biscuits and Cookies,,,,,,,False,False,1,4,,,,,False,1005,,,,,,,,,,
6291007906233,Brittania Gobbles Fruit cake Eggless 250g,2.7000,3.9900,,,,,,,,180,,,,,,,False,False,True,0,,,,,8.0000,Biscuits and Cookies,,,,,,,False,False,1,2,,,,,False,1006,,,,,,,,,,
6291007906417,Brittania 50-50 Sweet & Salty,2.5000,3.9900,,,,,,,,175,,3,8,,,,False,False,True,,,,,20.00,44.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,10,,,,,False,1724,,,,,,,,,,
6291007906509,Brittania Toastea Cake Rusk 550g,3.0000,4.1400,,,,,,,,180,,,,,,,False,False,False,0,,,,,9.0000,Biscuits and Cookies,,,,,,,False,False,1,2,,,,,False,1007,,,,,,,,,,
6291007910209,Brittania Treat choco 150g,0.9500,1.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,17.0000,Biscuits and Cookies,,,,,,,False,False,1,,,,,,False,1008,,,,,,,,,,
6291007910216,Brittania Treat hazelnut150g,0.9500,1.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,18.0000,Biscuits and Cookies,,,,,,,False,False,1,,,,,,False,1009,,,,,,,,,,
6291007910223,Brittania Treat strawberry 150g,0.9500,1.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,6.0000,Biscuits and Cookies,,,,,,,False,False,1,,,,,,False,1010,,,,,,,,,,
6291007910230,Brittania Treat vanilla150g,0.9500,1.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,17.0000,Biscuits and Cookies,,,,,,,False,False,1,,,,,,False,1011,,,,,,,,,,
6291007910247,Brittania Treat Orange 150g,0.9500,1.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,14.0000,Biscuits and Cookies,,,,,,,False,False,1,,,,,,False,1012,,,,,,,,,,
6291007912050,Brittania Toastea Eggless,3.0000,4.1500,,,,,,,,180,,,,,,,False,False,False,0,,,,,9.0000,Biscuits and Cookies,,,,,,,False,False,1,3,,,,,False,1013,,,,,,,,,,
6291007915990,Brittania Cake Gobbles Fruity 90g,0.9000,1.4900,,,,,,,,180,,3,24,,,,False,False,True,,,,,21.60,23.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,6,,,,,False,1748,,,,,,,,,,
6291023410141,Weikfield Baking Powder 100g,1.6200,2.4900,,,,,,,,193,,14,,,,,False,False,True,,,,,,24.0000,Baking,,Vadilal,,,,,False,False,1,4,,,,,False,1014,,,,,,,,,,
6291103750037,MDH Baingan Bharta Masala 100g,1.8000,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,10.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1015,,,,False,,,,,,
6291103750051,MDH Butter Chicken3.5oz,1.7000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,1.0000,Spice Mix,,Chetak Chicago LLC,,,,MD14,False,False,1,5,,,,,False,1016,,,,,,,,,,
6291103750075,MDH Chana Masala 100g,1.5000,2.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,5.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1017,,,,False,,,,,,
6291103750112,MDH Madras Curry Masala 100g,1.8000,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,8.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1018,,,,False,,,,,,
6291103750136,MDH Dal Makhani Masal 100g,1.6000,2.7900,,,,,,,,185,,8,,,,,False,False,True,0,,,,,10.0000,Spice Mix,,Annapurna,,,,,False,False,1,2,,,,,False,1704,,,,,,,,,,
6291103750150,MDH Fish Curry Masala 100g,1.8000,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,17.0000,Spice Mix,,,,,,,False,False,1,5,,,,,False,1019,,,,False,,,,,,
6291103750167,MDH Garam Masala 100g,1.5000,2.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,-2.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1020,,,,False,,,,,,
6291103750181,MDH Jaljira Powder3.5oz,1.5000,2.9900,,,,,,,,196,,3,,,,,False,False,True,0,,,,,10.0000,Digestive & Refreshers,,Chetak Chicago LLC,,,,K9,False,False,1,5,,,,,False,1021,,,,,,,,,,
6291103750198,MDH Karahi Chicken Masala 100g,1.8000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,16.0000,Spice Mix,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1022,,,,False,,,,,,
6291103750204,MDH Karahi Gosht 3.5oz,1.6000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,7.0000,Spice Mix,,Chetak Chicago LLC,,,,MD28,False,False,1,5,,,,,False,1023,,,,,,,,,,
6291103750211,MDH Kashmir Mirchi 100g,1.8000,2.7900,,,,,,,,185,,1,,,,,False,False,True,0,,,,,8.0000,Spice Mix,,Premier Foods,,,,,False,False,1,4,,,,,False,1024,,,,,,,,,,
6291103750235,MDH Kasoori Methi 3.5oz,2.2500,3.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,-1.0000,Masala & Spices,,Chetak Chicago LLC,,,,K23,False,False,1,3,,,,,False,1025,,,,,,,,,,
6291103750259,MDH Kitchen King 3.5oz,1.6000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,4.0000,Spice Mix,,Chetak Chicago LLC,,,,K2,False,False,1,5,,,,,False,1026,,,,,,,,,,
6291103750280,MDH Pani Puri Masala 100g,1.8000,2.8800,,,,,,,,185,,3,,,,,False,False,True,0,,,,,10.0000,Spice Mix,,Chetak Chicago LLC,,,,MD3,False,False,1,5,,,,,False,1027,,,,False,,,,,,
6291103750297,MDH Pav Bhaji Masala 100g,1.8000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,10.0000,Spice Mix,,Chetak Chicago LLC,,,,K8,False,False,1,5,,,,,False,1028,,,,False,,,,,,
6291103750310,MDH Rajmah Masala 100g,1.8000,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,19.0000,Spice Mix,,Chetak Chicago LLC,,,,MD10,False,False,1,5,,,,,False,1029,,,,False,,,,,,
6291103750358,MDH Tea Masala 1.22oz,1.4000,2.8800,,,,,,,,187,,3,,,,,False,False,True,0,,,,,7.0000,Tea & Coffee,,Chetak Chicago LLC,,,,K17,False,False,1,5,,,,,False,1030,,,,,,,,,,
6291103750365,MDH Tandoori bbq msl 100g,,2.8900,,,,,,,,185,,,,,,,False,False,True,0,,,,,-4.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1031,,,,,,,,,,
6291103750440,MDH Achari Chicken Masala 100g,1.8000,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,9.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1032,,,,False,,,,,,
6291103750457,MDH Achari Gosht 3.5oz,1.5500,2.9900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,10.0000,Spice Mix,,Chetak Chicago LLC,,,,MD65,False,False,1,5,,,,,False,1033,,,,,,,,,,
6291103750501,MDH Kasoori Methi 25g,0.9500,1.7900,,,,,,,,186,,8,,,,,False,False,True,0,,,,,8.0000,Masala & Spices,,Annapurna,,,,,False,False,1,2,,,,,False,1703,,,,,,,,,,
6291103750587,MDH Kitchen King Masala 500g,7.0600,10.2900,,,,,,,,185,,,,,,,False,False,True,0,,,,,4.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,1034,,,,False,,,,,,
6943090420430,Viral Mango Ice Cream,3.7500,4.9900,,,,,,,,192,,,,,,,False,False,True,0,,,,,-18.0000,Desserts & Ice Cream,,,,,,,False,False,1,4,,,,,False,1035,,,,,,,,,,
7047153392180,Pura Faith Sunflower oil 5L,13.5000,19.2900,18.9900,,0,,,2/12/2026 8:00:00 PM,2/28/2026 8:00:00 PM,176,,1,,,,,False,False,True,0,,,,,6.0000,Cooking Oil & Ghee,,Premier Foods,,,,,False,False,1,2,,,,,False,1036,,,,,,,,,,
7613035365414,Nestle Kitkat,1.0000,1.5000,,,,,,,,197,,,,,,,False,False,False,0,,,,,26.0000,Chocolates,,,,,,,False,False,1,5,,,,,False,1037,,,,,,,,,,
7622201783396,Cadbury DairyMilk Wholenut 120g,2.9062,3.7900,,,,,,,,197,,7,16,,,,False,False,True,,,,,46.50,9.0000,Chocolates,,Moghul Foods,,,,,False,False,1,4,,,,,False,1038,,,,,,,,,,
7622202209918,Cadburys Eclairs,2.6600,3.4900,,,,,,,,197,,7,,,,,False,False,True,,,,,,5.0000,Chocolates,,Moghul Foods,,,,,False,False,1,4,,,,,False,1039,,,,,,,,,,
7622210521811,Cadburys Dairy Milk 100gm,2.5700,3.4900,,,,,,,,197,,7,,,,,False,False,True,,,,,,5.0000,Chocolates,,Moghul Foods,,,,,False,False,1,4,,,,,False,1040,,,,,,,,,,
7622210644817,Cadbury DairyMilk Fruit n Nut 110g,2.6666,3.4800,,,,,,,,197,,7,18,,,,False,False,True,,,,,48.00,8.0000,Chocolates,,Moghul Foods,,,,,False,False,1,4,,,,,False,1041,,,,,,,,,,
7891000300602,Nescafe Orig Xtra forte 200g,6.0000,7.9900,,,,,,,,187,,7,12,,,,False,False,True,0,,,,72.00,6.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,4,,,,,False,1042,,,,,,,,,,
8436034362012,Al Taj Saffron 1oz,2.9000,6.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,1.0000,Masala & Spices,,Chetak Chicago LLC,,,,S3,False,False,1,5,,,,,False,1043,,,,,,,,,,
8445291491113,Nescafe Gold 95g,7.0000,9.4900,,,,,,,,187,,7,,,,,False,False,True,0,,,,,4.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,2,,,,,False,1044,,,,,,,,,,
8684568301513,Bolci Dubai chocolate,2.2500,3.2900,,,,,,,,197,,7,,,,,False,False,True,,,,,,10.0000,Chocolates,,Moghul Foods,,,,,False,False,1,4,,,,,False,1751,,,,,,,,,,
8701595963416,Chings Singapore Curry - Noodle,1.0000,2.4900,,,,,,,,202,,,,,,,False,False,True,,,,,,35.0000,Pickle & Sauce,,,,,,,False,False,1,,,,,,False,1861,,,,False,,,,,,
8719700943549,Chili Mili,0.4000,0.9900,,,,,,,,175,,,,,,,False,False,True,0,,,,0.08,116.0000,Snacks,,,,,,,False,False,1,10,,,,,False,1045,,,,,,,,,,
8720608614813,Red Label loose Tea black 450g,4.7200,6.9900,,,,,,,,187,,7,,,,,False,False,True,0,,,,,14.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,4,,,,,False,1046,,,,,,,,,,
8720608614820,Red Label loose leaf 900gm,9.0800,13.9900,,,,,,,,187,,7,,,,,False,False,True,0,,,,,6.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,2,,,,,False,1047,,,,,,,,,,
8720608614837,Red Label loose leaf 1800gm,17.4700,21.9900,,,,,,,,187,,7,,,,,False,False,True,0,,,,,2.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,1,,,,,False,1048,,,,,,,,,,
8720608614882,Lipton Yellow label tea 450g,6.0400,8.9900,,,,,,,,187,,2,,,,,False,False,True,,,,,,24.0000,Tea & Coffee,,Raja Foods,,,,,False,False,1,5,,,,,False,1049,,,,,,,,,,
8720608614998,Taj Mahal Loose Tea black 450g,5.8300,7.6900,,,,,,,,187,,2,,,,,False,False,True,,,,,,17.0000,Tea & Coffee,,Raja Foods,,,,,False,False,1,5,,,,,False,1050,,,,,,,,,,
8720608616855,Red Label tea bags 100ct,4.0300,5.9900,,,,,,,,187,,2,,,,,False,False,True,,,,,,33.0000,Tea & Coffee,,Raja Foods,,,,,False,False,1,5,,,,,False,1051,,,,,,,,,,
8720608628865,Lipton Yellow label tea 100ct,3.6800,4.9900,,,,,,,,187,,2,,,,,False,False,True,,,,,,14.0000,Tea & Coffee,,Raja Foods,,,,,False,False,1,5,,,,,False,1052,,,,,,,,,,
8801073110502,Buldak original Ramen Noodle 140g,1.1000,1.7900,,,,,,,,184,,11,,,,,False,False,True,,,,,,,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,,,,,,False,1800,,,,,,,,,,
8801073113428,Buldak 2x Spicy Ramen Noodles 140gm,1.1000,1.7900,,,,,,,,184,,11,,,,,False,False,True,,,,,,15.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,4,,,,,False,1802,,,,,,,,,,
8801073115088,Buldak Quattro Cheese ramen noodle 140g,1.2500,1.9900,,,,,,,,184,,11,,,,,False,False,True,,,,,,5.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1803,,,,,,,,,,
8801073140578,Buldak original Ramen noodle 5pk 700g,5.5000,7.4900,,,,,,,,184,,11,8,,,,False,False,True,,,,,44.00,2.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1799,,,,,,,,,,
8801073141896,Buldak 2x Spicy Ramen Noodles 5pk 700gm,5.5000,7.4900,,,,,,,,184,,11,8,,,,False,False,True,,,,,44.00,5.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,2,,,,,False,1801,,,,,,,,,,
8801073210776,Buldak original Ramen cup noodles 70g,1.8333,2.7900,,,,,,,,184,,11,6,,,,False,False,True,,,,,11.00,8.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1792,,,,,,,,,,
8801073211223,Buldak 2x Spicy Ramen noodle cup 70g,1.8333,2.7900,,,,,,,,184,,11,6,,,,False,False,True,,,,,11.00,10.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1793,,,,,,,,,,
8801073211254,Buldak cheese cup ramen 70g,1.8333,2.7900,,,,,,,,184,,11,6,,,,False,False,True,,,,,11.00,6.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1791,,,,,,,,,,
8801073211506,Buldak Carbonara Big Cup Ramen noodle,2.6666,3.7900,,,,,,,,184,,,6,,,,False,False,True,,,,,16.00,2.0000,Noodles & Vermicelli,,,,,,105gm,False,False,1,1,,,,,False,1806,,,,,,,,,,
8801073211667,Buldak Carbonara Ramen noodle cup 70g,1.8333,2.7900,,,,,,,,184,,11,6,,,,False,False,True,,,,,11.00,8.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,1,,,,,False,1794,,,,,,,,,,
8888650404070,Tiger Balm,2.6600,3.7900,,,,,,,,198,,,,,,,False,False,True,0,,,,,0.0000,Personal Care,,,,,,,False,False,1,1,,,,,False,1053,,,,,,,,,,
8901023000034,Cinthol Original,1.0000,1.9900,,,,,,,,198,,,,,,,False,False,False,0,,,,,5.0000,Personal Care,,,,,,,False,False,0,2,,,,,False,1054,,,,,,,,,,
8901023005398,Godrej Shikakai Soap,0.7500,1.1900,,,,,,,,198,,7,,,,,False,False,True,,,,,,12.0000,Personal Care,,Moghul Foods,,,,,False,False,1,3,,,,,False,1055,,,,,,,,,,
8901023007675,Godrej Nupur Henna 150gm,1.5000,2.7900,,,,,,,,198,,7,,,,,False,False,True,,,,,,6.0000,Personal Care,,Moghul Foods,,,,,False,False,1,3,,,,,False,1056,,,,,,,,,,
8901030081347,Kissan Mixed Fruit Jam 500g,3.2500,4.4900,,,,,,,,205,,4,,,,,False,False,True,0,,,,,16.0000,Ready To Eat,,Mahi Food Inc,,,,,False,False,1,4,,,,,False,1057,,,,,,,,,,
8901030518607,Brown & Polson Custard Powder 100g,1.0000,1.9900,,,,,,,,193,,11,,,,,False,False,True,,,,,,12.0000,Baking,,TN Foods INC,,,,,False,False,1,4,,,,,False,1058,,,,,,,,,,
8901030521225,Brown & Polson Custard Powder 500gm,3.0000,4.4900,,,,,,,,193,,7,,,,,False,False,True,,,,,,11.0000,Baking,,Moghul Foods,,,,,False,False,1,2,,,,,False,1738,,,,,,,,,,
8901030646225,Bru Green Label Coffee 500g,6.6666,9.7900,,,,,,,,187,,7,12,,,,False,False,True,,,,,80.00,12.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,2,,,,,False,1815,,,,,,,,,,
8901030835025,Pears Soap,1.2500,1.9900,,,,,,,,198,,,,,,,False,False,False,0,,,,,6.0000,Personal Care,,,,,,,False,False,1,4,,,,,False,1059,,,,,,,,,,
8901030844751,Liril Tea Tree Oil Soap,1.5000,2.4900,,,,,,,,198,,,,,,,False,False,False,0,,,,,3.0000,Personal Care,,,,,,,False,False,0,2,,,,,False,1060,,,,,,,,,,
8901030848056,Rin Soap,1.0000,1.7900,,,,,,,,198,,,,,,,False,False,False,0,,,,,6.0000,Personal Care,,,,,,,False,False,1,2,,,,,False,1061,,,,,,,,,,
8901030865169,surf excel soap,1.0000,1.7900,,,,,,,,198,,11,2,,,,False,False,True,,,,,2.00,2.0000,Personal Care,,TN Foods INC,,,,,False,False,1,1,,,,,False,1809,,,,,,,,,,
8901030882579,Brooke Bond Red Label Natural Care Tea 500gm,6.2500,8.9900,,,,,,,,187,,7,,,,,False,False,True,,,,,0.00,5.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,1,,,,,False,1750,,,,,,,,,,
8901030900105,Knorr Thick Tomato Soup,1.3333,1.7900,,,,,,,,206,,1,12,,,,False,False,True,0,,,,16.00,2.0000,Instant Mixes,,Premier Foods,,,,,False,False,1,4,,,,,False,1694,,,,,,,,,,
8901030900129,Knorr Sweet Corn Soup,1.3333,1.9900,,,,,,,,206,,1,12,,,,False,False,True,0,,,,16.00,17.0000,Instant Mixes,,Premier Foods,,,,,False,False,1,4,,,,,False,1696,,,,,,,,,,
8901030900136,Knorr Mixed Veg Soup,1.3333,1.9900,,,,,,,,206,,1,12,,,,False,False,True,0,,,,16.00,16.0000,Instant Mixes,,Premier Foods,,,,,False,False,1,4,,,,,False,1697,,,,,,,,,,
8901030907456,Hamam Soap,1.2500,1.9900,,,,,,,,198,,,,,,,False,False,False,0,,,,,6.0000,Personal Care,,,,,,,False,False,0,3,,,,,False,1062,,,,,,,,,,
8901030925542,wheel Soap,1.0000,1.7900,,,,,,,,198,,11,2,,,,False,False,True,,,,,2.00,2.0000,Personal Care,,TN Foods INC,,,,,False,False,1,1,,,,,False,1805,,,,,,,,,,
8901030964954,Rexona Cococnut & Olive Oil Soap,1.5000,2.4900,,,,,,,,198,,,,,,,False,False,False,0,,,,,1.0000,Personal Care,,,,,,,False,False,1,2,,,,,False,1063,,,,,,,,,,
8901042971162,MTR Kandi Podi 100g,1.1100,2.4900,,,,,,,,185,,1,,,,,False,False,True,0,,,,,36.0000,Spice Mix,,Premier Foods,,,,,False,False,1,5,,,,,False,1064,,,,,,,,,,
8901052003488,Tata Kanan Devan Tea pkt 907g,6.1700,9.2500,,,,,,,,187,,,,,,,False,False,True,0,,,,,12.0000,Tea & Coffee,,,,,,,False,False,1,,,,,,False,1065,,,,False,,,,,,
8901052005222,Tata QC Ginger 10 sachets,2.5000,3.6900,,,,,,,,187,,1,,,,,False,False,True,0,,,,,11.0000,Tea & Coffee,,Premier Foods,,,,,False,False,1,4,,,,,False,1066,,,,,,,,,,
8901052005239,Tata QC Masala 10 sachets,2.5000,3.6900,,,,,,,,187,,1,,,,,False,False,True,0,,,,,11.0000,Tea & Coffee,,Premier Foods,,,,,False,False,1,4,,,,,False,1067,,,,,,,,,,
8901052005246,Tata QC Cardamom 10 sachets,2.5000,3.5900,,,,,,,,187,,1,,,,,False,False,True,0,,,,,9.0000,Tea & Coffee,,Premier Foods,,,,,False,False,1,4,,,,,False,1068,,,,,,,,,,
8901052008162,Tata Chakra Gold Premium Tea 2lb,,10.7900,,,,,,,,187,,2,,,,,False,False,False,0,,,,,8.0000,Tea & Coffee,,Raja Foods,,,,,False,False,1,,,,,,False,1069,,,,,,,,,,
8901052008186,Tata Kanan Devan Tea Classic 907g,6.1700,9.2500,,,,,,,,187,,,,,,,False,False,True,0,,,,,10.0000,Tea & Coffee,,,,,,,False,False,1,5,,,,,False,1070,,,,,,,,,,
8901052008223,Tetley Chai (Elaichi) loose tea,3.2500,4.9900,,,,,,,,187,,1,,,,,False,False,True,0,,,,,9.0000,Tea & Coffee,,Premier Foods,,,,,False,False,1,2,,,,,False,1071,,,,,,,,,,
8901052008230,Tetley Chai (Masala) loose tea 450g,3.2500,4.9900,,,,,,,,187,,1,,,,,False,False,True,,,,,,8.0000,Tea & Coffee,,Premier Foods,,,,,False,False,1,4,,,,,False,1072,,,,,,,,,,
8901058009705,Maggi Noodles Veg Atta 290g,2.3300,3.4900,,,,,,,,184,,8,,,,,False,False,True,0,,,,,19.0000,Noodles & Vermicelli,,Annapurna,,,,,False,False,1,2,,,,,False,1702,,,,,,,,,,
8901058013658,Maggi Hot n Sweet 500g,2.8900,3.9900,,,,,,,,202,,7,24,,,,False,False,True,0,,,,69.36,4.0000,Pickle & Sauce,,Moghul Foods,,,,,False,False,1,5,,,,,False,1073,,,,,,,,,,
8901058013665,Maggi Hot & Sweet 1kg,4.5800,5.7900,,,,,,,,202,,,,,,,False,False,True,0,,,,,-1.0000,Pickle & Sauce,,,,,,,False,False,1,,,,,,False,1074,,,,,,,,,,
8901058019346,Maggi Noodles 280g,2.0000,2.9900,,,,,,,,184,,1,24,,,,False,False,True,0,,,,48.00,26.0000,Noodles & Vermicelli,,Premier Foods,,,,MM,False,False,1,6,,,,,False,1685,,,,,,,,,,
8901058023800,Maggie Noodles 560g (8pk),3.5000,4.9900,,,,,,,,184,,11,,,,,False,False,True,0,,,,,23.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,2,,,,,False,1075,,,,,,,,,,
8901063136250,Brittania Little Hearts 75g,0.6800,1.2000,,,,,,,,180,,,,,,,False,False,False,0,,,,,53.0000,Biscuits and Cookies,,,,,,,False,False,1,10,,,,,False,1076,,,,,,,,,,
8901063136311,Britanni Bourbon 3.5oz,0.6500,1.2900,,,,,,,,180,,3,,,,,False,False,True,0,,,,,-15.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,K38N,False,False,1,5,,,,,False,1077,,,,,,,,,,
8901063136434,Brittania Milk Bikis,0.5000,0.9500,,,,,,,,180,,,,,,,False,False,False,0,,,,,10.0000,Biscuits and Cookies,,,,,,,False,False,1,4,,,,,False,1078,,,,,,,,,,
8901063136465,Brittania Toastea Milk Rusk 560g,2.8000,3.8500,,,,,,,,180,,,,,,,False,False,False,0,,,,,11.0000,Biscuits and Cookies,,,,,,,False,False,1,3,,,,,False,1079,,,,,,,,,,
8901063136670,Brittania Marie Gold biscuits 150g,0.9500,1.7900,,,,,,,,180,,3,60,,,,False,False,True,,,,,57.00,58.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,,False,False,1,10,,,,,False,1727,,,,,,,,,,
8901063136694,Brittania 50-50 Maska Chaska,0.6500,1.1900,,,,,,,,180,,3,48,,,,False,False,True,,,,,31.20,47.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,BN73M,False,False,1,4,,,,,False,1769,,,,,,,,,,
8901063136700,Brittania 50-50 Sweet & Salty,0.5000,0.9900,,,,,,,,175,,3,48,,,,False,False,True,,,,,24.00,47.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,10,,,,,False,1722,,,,,,,,,,
